Version,CRT_sum,Estimate,NFC,NFC_Ra,NFC_Re,HeuristicsBiases,CRTEst_Calibration,CRTNFCA_Calibration,HBNFCA_Calibration,HBCRT_Calibration,Paranormal_Belief,CRT_split,CRT_four,HB_split,NFC_split,PB_split,Estimate_split,Groups_CRT,Groups_CRTHB,ZCRT_sum,ZEstimate,CRTxEstimate,ZHeuristicsBiases,ZParanormal_Belief,ZNFC,ZNFC_Ra,ZNFC_Re,CRTNFC_Calibration,HBNFC_Calibration,CRTEstimate_Calibration,CRT_POMP,CRT_Toplak,CRT_Thomson,ExtraordinaryLifeForms,Precognition,Psi,Religious,Spiritualism,Superstition,Witchcraft,Random,Age,Sex,StartDate,EndDate,Finished,CRTInst,CRT2_1,CRT2_2,CRT2_3,CRT2_4,CRT3_1,CRT3_2,CRT3_3,CRT3_4,H_B_Inst,CausalBR1,CausalBR2,SS_Hospita,SS_Squash,Regr2Mean,GF1_Slot,GF2_Coin,CF_Linda_1,CF_Linda_2,CF_Linda_3,CF_Linda_4,CF_Linda_5,CF_Linda_6,CF_Linda_7,CF_Linda_8,Covary1,Covary2,Methodolog,Bayes1,Bayes2,DenNeglect,ProbMatch,SunkCost1,SunkCost2,OCBias_D,OCBias_C1,OCBias_c2,RI_Inst,RI_1,RI_2,RI_3,RI_4,RI_5,RI_6,RI_7,RI_8,RI_9,RI_10,RI_11,RI_12,RI_13,RI_14,RI_15,RI_16,RI_17,RI_18,RI_19,RI_20,English,PB_1,PB_2,PB_3,PB_4,PB_5,PB_6,PB_7,PB_8,PB_9,PB_10,PB_11,PB_12,PB_13,PB_14,PB_15,PB_16,PB_17,PB_18,PB_19,PB_20,PB_21,PB_22,PB_23,PB_24,PB_25,PB_26,PB_RT_1,PB_RT_2,PB_RT_3,PB_RT_4,Debrief,CRT_ACC_1,CRT_ACC_2,CRT_ACC_3,CRT_ACC_4,CRT_ACC_5,CRT_ACC_6,CRT_ACC_7,CRT_ACC_8,CausalBR_ACC,SampleSize_ACC_1,SampleSize_ACC_2,Regr2Mean_ACC,GamblerFallacy_ACC_1,GamblerFallacy_ACC_2,ConjunctionFallacy_ACC_1,ConjunctionFallacy_ACC_2,ConjunctionFallacy_ACC,Covariation_ACC,MethodReasoning_ACC,Bayesian_ACC,DenNeglect_ACC,ProbMatch_ACC,SunkCost_ACC,OutcomeBias_ACC,RIb_1,RIb_2,RIb_3,RIb_4,RIb_5,RIb_6,RIb_7,RIb_8,RIb_9,RIb_10,RIb_11,RIb_12,RIb_13,RIb_14,RIb_15,RIb_16,RIb_17,RIb_18,RIb_19,RIb_20,P.RI_1,P.RI_3,P.RI_5,P.RI_6,P.RI_7,P.RI_10,P.RI_11,P.RI_15,P.RI_18,P.RI_20,P.RI_2,P.RI_4,P.RI_8,P.RI_9,P.RI_12,P.RI_13,P.RI_14,P.RI_16,P.RI_17,P.RI_19,P.PB_1,P.PB_2,P.PB_3,P.PB_4,P.PB_5,P.PB_6,P.PB_7,P.PB_8,P.PB_9,P.PB_10,P.PB_11,P.PB_12,P.PB_13,P.PB_14,P.PB_15,P.PB_16,P.PB_17,P.PB_18,P.PB_19,P.PB_20,P.PB_21,P.PB_22,P.PB_23,P.PB_24,P.PB_25,P.PB_26,PBNFC_Calibration,CRTNFC_Calibration2,CRTEst_nonZ,CRTEst_Z,Estimate_POMP,HB_POMP,HnB_four,NFC_four,HBNFCE_Calibration,CRTNFCE_Calibration
2,3,4,66.25,57.5,75,.4375,-1,.219567463406482,.313836765315054,.0942693019085721,0,1,2,1,1,1,1,1,1,-.431363218131529,-1.01440925135098,.437578839165153,-.337093916222957,-1.04686712110079,-.116749711259851,-.650930681538011,.355795012943118,-.314613506871678,-.220344204963106,.583046033219447,37.5,2,1,0,0,0,0,0,0,0,2,32,2,6/20/2016,6/20/2016,1,1,4,15,80,3,1,8,1,.3,1,1,3,3,1,3,1,3,1,2,3,5,4,7,8,6,1,8,2,75,75,2,4,1,2,1,2,2,1,2,3,4,3,2,4,2,2,3,4,2,4,3,3,4,4,4,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.126,46.335,48.035,29,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,4,3,4,3,4,4,4,4,3,4,4,2,3,3,4,4,4,4,4,4,75,75,75,75,75,75,75,75,75,75,50,50,75,50,25,50,50,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.942392448608456,-28.75,-1,.583046033219447,50,43.75,2,2,-.692888929166075,-.787158231074647
2,3,4,76.25,65,87.5,.3125,-1,-.188905736220051,-.752336031132154,-.563430294912104,3.84615384615385,1,2,1,2,1,1,2,2,-.431363218131529,-1.01440925135098,.437578839165153,-.994793513043633,-.890436052892223,.425809944448049,-.242457481911479,.908785438711589,-.857173162579579,-1.42060345749168,.583046033219447,37.5,1,2,33.3333333333333,0,0,0,0,0,0,2,28,2,6/20/2016,6/20/2016,1,1,4,1,10,2,2,8,1,27,1,1,1,1,2,3,1,3,8,4,1,6,3,5,7,2,1,7,2,25,80,2,2,1,2,1,3,5,1,1,2,4,3,1,4,2,3,3,4,2,3,3,4,5,5,4,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1.662,24.426,27.281,30,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5,4,4,3,5,4,4,3,3,4,4,3,3,4,5,5,4,5,4,5,100,75,100,75,75,75,75,100,100,100,75,50,50,50,50,50,75,100,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-1.31938425591683,-38.75,-1,.583046033219447,50,31.25,1,3,-1.90357895175522,-1.34014865684312
1,3,4,76.25,75,77.5,.5625,-1,-.733536669055427,.018432229673821,.751968898729248,52.1978021978022,1,2,2,2,2,1,2, ,-.431363218131529,-1.01440925135098,.437578839165153,.320605680597718,1.07612594744408,.425809944448049,.302173450923897,.466393098096812,-.857173162579579,-.105204263850331,.583046033219447,37.5,1,2,57.1428571428571,35.7142857142857,57.1428571428571,57.1428571428571,57.1428571428571,9.52380952380952,82.1428571428571,2,40,2,5/31/2016,5/31/2016,1,1,9,29,10,1,1,8,3,27,1,1,2,3,1,3,1,3,1,7,2,6,3,4,5,8,1,9,1,25,50,2,1,1,1,1,3,3,1,2,2,4,2,2,4,2,2,2,4,2,2,4,4,4,4,4,2,4,5,1,5,8,5,5,3,5,8,1,5,5,3,5,3,3,5,5,3,5,8,5,5,5,5,5,5,1,0,0,50.075,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,75,75,75,75,75,75,75,75,75,100,75,75,75,75,75,75,75,75,75,75,57.1428571428571,100,57.1428571428571,57.1428571428571,28.5714285714286,57.1428571428571,100,0,57.1428571428571,57.1428571428571,28.5714285714286,57.1428571428571,28.5714285714286,28.5714285714286,57.1428571428571,57.1428571428571,28.5714285714286,57.1428571428571,100,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,0,.647177744419477,-38.75,-1,.583046033219447,50,56.25,3,3,-.145787417499094,-.897756316228342
2,3,4,87.5,85,90,.25,-1,-1.2781676018908,-2.17044769521324,-.892280093322441,0,1,2,1,2,1,1,2,2,-.431363218131529,-1.01440925135098,.437578839165153,-1.32364331145397,-1.04686712110079,1.03618955711944,.846804383759273,1.01938352386528,-1.46755277525097,-2.35983286857341,.583046033219447,37.5,0,3,0,0,0,0,0,0,0,2,39,1,6/20/2016,6/20/2016,1,1,7,15,10,2,2,8,3,9,1,1,2,3,2,5,1,3,2,7,4,1,3,6,8,5,1,11,4,25,25,2,3,1,2,1,2,5,1,1,1,4,1,1,4,1,1,5,4,1,1,4,5,5,5,4,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.896,62.087,64.29,27,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,4,5,5,4,5,5,1,4,5,5,4,5,5,5,4,5,5,4,100,75,100,75,100,75,100,100,100,75,100,100,100,0,100,75,100,100,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07591605908196,-50,-1,.583046033219447,50,25,1,4,-2.34302683531925,-1.45074674199681
2,3,4,89.4736842105263,95,83.3333333333333,.0625,-1,-1.82279853472618,-3.70162802327963,-1.87882948855345,25.2747252747253,1,2,1,2,2,1,2,2,-.431363218131529,-1.01440925135098,.437578839165153,-2.31019270668498,-.0188915300159057,1.14327369969337,1.39143531659465,.724455296788765,-1.57463691782489,-3.45346640637835,.583046033219447,37.5,1,2,0,0,0,85.7142857142857,50,38.0952380952381,0,2,27,2,6/20/2016,6/20/2016,1,1,4,30,10,2,2,7,3,9,1,1,1,1,2,4,3,1,5,7,3,6,2,4,8,1,1,7,3,25,75,2,2,1,2,1,2,6,1,1,1, ,2,2,4,2,1,1,4,3,1,4,5,5,5,5,1,5,5,1,1,1,5,1,1,1,1,1,5,1,1,1,1,4,7,1,1,1,1,1,1,7,7,7,7,6,2.095,53.866,54.915,29,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5, ,4,4,4,4,5,5,4,3,5,4,5,5,5,5,5,5,5,100, ,75,75,75,75,50,100,100,100,100,75,100,100,100,75,100,100,100,100,0,0,57.1428571428571,0,0,0,0,0,57.1428571428571,0,0,0,0,42.8571428571429,85.7142857142857,0,0,0,0,0,0,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,71.4285714285714,-1.1532212986912,-51.9736842105263,-1,.583046033219447,50,6.25,1,4,-3.03464800347375,-1.15581851492029
1,3,4,92.5,95,90,.3125,-1,-1.82279853472618,-2.38622882963828,-.563430294912104,33.5164835164835,1,2,1,2,2,1,2,2,-.431363218131529,-1.01440925135098,.437578839165153,-.994793513043633,.316317901859601,1.30746938497339,1.39143531659465,1.01938352386528,-1.73883260310492,-2.30226289801702,.583046033219447,37.5,1,2,0,25,39.2857142857143,85.7142857142857,42.8571428571429,9.52380952380952,17.8571428571429,2,28,2,5/31/2016,5/31/2016,1,1,4,31,10,2,2,8,1,27,1,1,1,2,1,3,1,1,6,5,1,4,2,8,7,3,1,3,2,25,70,2,3,1,2,1,2,5,1,1,1,4,1,1,5,2,1,1,4,1,1,4,5,4,5,4,1,5,5,1,8,1,3,1,1,5,1,1,5,1,1,1,6,3,1,1,8,1,1,7,1,7,7,7,7,1,4.533,70.368,71.43,31,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,5,5,4,5,5,5,4,5,5,4,5,5,4,5,4,5,4,5,5,5,100,75,100,100,75,75,100,75,100,100,100,100,100,100,100,75,100,100,75,100,100,0,28.5714285714286,0,0,57.1428571428571,0,0,57.1428571428571,0,0,0,71.4285714285714,28.5714285714286,0,0,100,0,0,85.7142857142857,0,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,0,-.979442473880035,-55,-1,.583046033219447,50,31.25,1,4,-2.01417703690892,-1.45074674199681
1,3,4,93.75,95,92.5,.5,-1,-1.82279853472618,-1.39967943440727,.42311910031891,2.1978021978022,1,2,1,2,1,1,2,2,-.431363218131529,-1.01440925135098,.437578839165153,-.00824411781261961,-.957477939267324,1.37528934193688,1.39143531659465,1.12998160901898,-1.8066525600684,-1.3835334597495,.583046033219447,37.5,2,1,19.047619047619,0,0,0,0,0,0,2,48,2,5/31/2016,5/31/2016,1,1,2,29,10,3,1,8,1,27,1,1,3,3,1,1,3,3,3,8,1,5,2,7,4,6,1,3,1,25,25,1,3,2,2,1,4,4,1,1,1,5,1,2,4,1,1,1,4,1,1,4,4,5,5,5,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,648.007,831.661,837.407,28,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,5,5,5,5,4,4,5,5,5,4,5,5,4,4,5,5,5,5,5,5,100,100,75,75,100,75,100,100,100,100,100,100,100,100,100,75,75,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1428571428571,0,0,0,0,0,0,0,0,0,0,-2.31991617444658,-56.25,-1,.583046033219447,50,50,2,4,-1.1382257268316,-1.56134482715051
1,4,4,18.75,30,7.5,.5,0,2.22278313826683,2.14042162902268,-.0823615092441538,15.9340659340659,1,2,1,1,1,1,4, ,.0741173914315342,-1.01440925135098,-.0751853675541499,-.00824411781261961,-.398795552808147,-2.69390807587238,-2.1486657468353,-2.63035328620663,2.76802546730391,2.68566395805976,1.08852664278251,50,3,1,28.5714285714286,0,0,28.5714285714286,32.1428571428571,9.52380952380952,14.2857142857143,2,27,1,5/31/2016,5/31/2016,1,1,9,29,20,3,1,7,3,9,1,1,2,3,1,3,1,3,4,6,2,3,1,7,8,5,1,5,4,25,90,1,4,1,2,1,2,2,1,5,4,1,3,5,1,5,4,4,1,5,5,2,3,2,2,3,4,2,2,1,1,1,4,1,1,1,3,1,3,5,1,1,1,3,5,3,1,1,3,1,1,5,1,3,3,1,2.561,52.947,54.038,30,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,2,1,3,1,1,1,2,2,1,1,1,2,3,2,2,3,2,2,2,0,0,0,0,0,0,0,25,25,25,25,50,25,25,0,25,50,25,50,25,0,0,42.8571428571429,0,0,0,28.5714285714286,0,28.5714285714286,57.1428571428571,0,0,0,28.5714285714286,57.1428571428571,28.5714285714286,0,0,28.5714285714286,0,0,57.1428571428571,0,28.5714285714286,28.5714285714286,0,2.23943777838966,31.25,0,1.08852664278251,50,50,2,1,2.62210916839401,2.70447067763816
2,4,4,66.25,60,72.5,.625,0,.588890339760701,1.16422842733722,.575338087576522,0,1,2,2,1,1,1,4,4,.0741173914315342,-1.01440925135098,-.0751853675541499,.649455479008056,-1.04686712110079,-.116749711259851,-.514772948329167,.245196927789423,.190867102691386,.766205190267907,1.08852664278251,50,1,3,0,0,0,0,0,0,0,2,32,1,6/20/2016,6/20/2016,1,1,3,31,0,3,2,8,3,9,1,1,1,3,1,3,1,3,6,4,1,5,2,7,8,3,1,6,1,25,10,1,4,1,1,1,4,4,1,2,3,4,3,2,4,3,3,2,4,2,2,3,3,4,4,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.676,17.107,17.966,29,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,4,3,4,3,4,4,3,3,4,4,4,4,3,3,4,4,3,4,4,4,75,75,75,75,50,75,75,75,75,75,50,50,50,75,75,50,50,75,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.942392448608456,-16.25,0,1.08852664278251,50,62.5,3,2,.404258551218633,-.171079536357889
1,4,4,67.1052631578947,62.5,72.2222222222222,.4375,0,.452732606551857,.0415212988973656,-.411211307654492,2.1978021978022,1,2,1,1,1,1,4, ,.0741173914315342,-1.01440925135098,-.0751853675541499,-.337093916222957,-.957477939267324,-.0703465828111493,-.378615215120323,.232908251661235,.144463974242683,-.266747333411808,1.08852664278251,50,1,3,19.047619047619,0,0,0,0,0,0,2,26,1,5/31/2016,5/31/2016,1,1,4,30,30,1,2,8,3,9,1,1,2,1,1,3,1,3,6,5,2,1,3,7,8,4,1,6,2,25,80,2,4,2,2,1,3,3,1,2,2,3,2,2,3,2,2,2,3,2,4,4,3,5,3,3, ,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3.027,46.63,57.312,27,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,4,4,3,4,4,3,4,4,4,3,4,2,4,3,5,3,3, ,4,5,75,50,75,50,75,50,75,100, ,100,75,75,75,75,25,75,50,50,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1428571428571,0,0,0,0,0,0,0,0,0,0,-.898624960075779,-17.1052631578947,0,1.08852664278251,50,43.75,2,2,-.570002167884193,-.158790860229701
1,4,4,75,67.5,82.5,.625,0,.180417140134169,.755755227710691,.575338087576522,26.3736263736264,1,2,2,2,2,1,3,3,.0741173914315342,-1.01440925135098,-.0751853675541499,.649455479008056,.0258030609008286,.357989987484562,-.106299748702635,.687589268404201,-.283872596053027,.291465491523494,1.08852664278251,50,1,3,23.8095238095238,0,7.14285714285714,85.7142857142857,46.4285714285714,0,14.2857142857143,2,33,1,5/31/2016,5/31/2016,1,1,4,30,10,2,2,8,3,27,1,1,2,2,1,3,1,3,2,3,6,1,4,5,8,7,1,1,4,75,53,1,2,1,2,1,3,4,1,1,4,5,2,3,4,1,1,2,4,3,4,3,5,5,5,4,1,3,4,1,1,5,4,1,1,1,1,1,6,1,1,3,1,1,4,6,1,1,1,3,1,8,7,7,6,1,5.855,80.647,82.085,26,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,5,2,5,4,3,4,5,5,4,4,3,2,3,5,5,5,4,5,3,4,100,100,50,75,100,75,50,100,100,75,25,75,100,75,25,50,100,100,75,50,0,57.1428571428571,42.8571428571429,0,0,0,0,0,71.4285714285714,0,0,28.5714285714286,0,0,42.8571428571429,71.4285714285714,0,0,0,28.5714285714286,0,100,85.7142857142857,85.7142857142857,71.4285714285714,0,-.336467282684159,-25,0,1.08852664278251,50,62.5,3,3,-.0381337893961448,-.613471876972667
1,4,4,77.5,72.5,82.5,.4375,0,-.0918983262835189,-.503109633938011,-.411211307654492,32.4175824175824,1,2,1,2,2,1,3, ,.0741173914315342,-1.01440925135098,-.0751853675541499,-.337093916222957,.271623310942867,.493629901411537,.166015717715053,.687589268404201,-.419512509980003,-.830723817634494,1.08852664278251,50,1,3,33.3333333333333,25,32.1428571428571,21.4285714285714,85.7142857142857,0,21.4285714285714,2,22,2,5/31/2016,5/31/2016,1,1,7,31,20,1,2,8,3,27,1,1,2,3,1,3,1,3,6,3,1,4,5,7,8,2,1,8,1,25,75,1,4,1,2,1,2,3,1,2,3,5,2,1,4,1,2,2,5,2,2,4,4,5,5,4,4,3,4,1,1,5,8,1,6,3,3,1,4,3,1,1,1,1,8,6,3,8,1,8,1,4,1,1,4,1,2.886,52.329,52.887,28,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,4,3,5,4,5,4,5,4,4,5,4,4,4,4,5,5,4,2,3,4,75,100,100,75,100,100,75,100,25,75,50,75,75,75,75,75,75,100,75,50,0,57.1428571428571,100,0,71.4285714285714,28.5714285714286,28.5714285714286,0,42.8571428571429,28.5714285714286,0,0,0,0,100,71.4285714285714,28.5714285714286,100,0,100,0,42.8571428571429,0,0,42.8571428571429,0,-.224002751521356,-27.5,0,1.08852664278251,50,43.75,2,3,-1.02468318462716,-.613471876972667
2,4,4,87.5,85,90,.4375,0,-.772686992327739,-1.18389829998223,-.411211307654492,48.9010989010989,1,2,1,2,2,1,3, ,.0741173914315342,-1.01440925135098,-.0751853675541499,-.337093916222957,.94204217469388,1.03618955711944,.846804383759273,1.01938352386528,-.962072165687903,-1.37328347334239,1.08852664278251,50,1,3,19.047619047619,57.1428571428571,42.8571428571429,57.1428571428571,57.1428571428571,57.1428571428571,46.4285714285714,2,38,1,6/20/2016,6/20/2016,1,1,4,30,10,2,2,8,3,27,1,1,2,1,2,5,1,3,6,4,2,5,1,7,8,3,1,5,2,25,25,2,2,2,2,1,2,2,1,2,1,5,1,1,4,1,4,1,4,2,1,4,5,5,4,4,1,5,5,1,3,5,5,1,5,4,4,3,5,1,5,5,4,8,5,5,5,4,4,5,5,5,5,5,5,4,2.217,81.338,82.346,28,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,4,5,5,5,5,4,5,2,5,4,4,5,4,5,5,4,4,5,5,5,75,100,100,75,100,75,75,100,100,100,100,100,25,100,100,75,100,75,75,100,28.5714285714286,57.1428571428571,57.1428571428571,0,57.1428571428571,42.8571428571429,42.8571428571429,28.5714285714286,57.1428571428571,0,57.1428571428571,57.1428571428571,42.8571428571429,100,57.1428571428571,57.1428571428571,57.1428571428571,42.8571428571429,42.8571428571429,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,42.8571428571429,-.0870067632872846,-37.5,0,1.08852664278251,50,43.75,2,4,-1.35647744008824,-.94526613243375
2,3,3,26.25,30,22.5,.25,0,1.71730252870377,.825022435381324,-.892280093322441,63.1868131868132,1,2,1,1,2,1,1,1,-.431363218131529,-1.64220154665167,.708385343984241,-1.32364331145397,1.52307185661143,-2.28698833409145,-2.1486657468353,-1.96676477528446,1.85562511595992,.963345022637483,1.21083832852014,37.5,1,2,71.4285714285714,39.2857142857143,50,85.7142857142857,57.1428571428571,52.3809523809524,85.7142857142857,2,37,2,6/20/2016,6/20/2016,1,1,4,30,10,2,2,7,3,3,1,1,3,1,1,2,1,3,3,4,1,5,2,7,8,6,1,7,2,50,50,2,1,1,2,1,2,4,1,3,5,1,5,5,1,3,3,3,1,4,4,1,3,2,3,2,4,3,3,1,5,7,6,6,1,4,7,4,8,7,1,4,7,5,1,5,7,5,7,5,6,7,7,7,7,5,6.265,123.559,125.464,34,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,1,1,3,3,3,1,2,2,1,3,2,3,2,2,3,3,50,0,0,0,50,0,25,25,25,50,0,0,50,50,25,0,50,50,25,50,57.1428571428571,85.7142857142857,71.4285714285714,71.4285714285714,0,42.8571428571429,85.7142857142857,42.8571428571429,100,85.7142857142857,0,42.8571428571429,85.7142857142857,57.1428571428571,0,57.1428571428571,85.7142857142857,57.1428571428571,85.7142857142857,57.1428571428571,71.4285714285714,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,57.1428571428571,3.76123803117153,11.25,0,1.21083832852014,37.5,25,1,1,.643121463830492,1.53540155715293
1,3,3,47.5,42.5,52.5,.375,0,1.03651386265955,.80193336615778,-.234580496501766,34.0659340659341,1,2,1,1,2,1,1,1,-.431363218131529,-1.64220154665167,.708385343984241,-.665943714633295,.338665197317968,-1.13404906571217,-1.46787708079108,-.639587753440131,.702685847580636,.46810535107887,1.21083832852014,37.5,2,1,52.3809523809524,39.2857142857143,50,78.5714285714286,7.14285714285714,0,7.14285714285714,2,29,2,5/31/2016,5/31/2016,1,1,4,31,0,3,1,8,1,27,1,1,2,3,2,3,1,3,5,4,2,1,3,7,8,6,1,8,2,25,50,1,3,1,2,1,3,4,1,3,4,3,3,4,3,3,4,4,4,4,4,3,3,3,3,4,2,3,4,1,4,3,1,4,3,4,1,1,1,5,3,5,1,1,1,5,6,5,1,3,3,5,5,8,8,1,3.301,60.894,62.656,34,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,3,2,3,3,2,3,3,2,2,4,2,2,3,3,3,3,4,4,3,4,50,50,25,50,50,75,25,50,75,75,25,50,25,25,25,50,50,50,75,50,42.8571428571429,28.5714285714286,0,42.8571428571429,28.5714285714286,42.8571428571429,0,0,0,57.1428571428571,28.5714285714286,57.1428571428571,0,0,0,57.1428571428571,71.4285714285714,57.1428571428571,0,28.5714285714286,28.5714285714286,57.1428571428571,57.1428571428571,100,100,0,1.44330776140457,-10,0,1.21083832852014,37.5,37.5,1,1,-.026355961193164,.208224535308602
2,3,3,55,52.5,57.5,.4375,0,.49188292982417,.586152231732742,.0942693019085721,0,1,2,1,1,1,1,1,1,-.431363218131529,-1.64220154665167,.708385343984241,-.337093916222957,-1.04686712110079,-.72712932393124,-.923246147955699,-.418391583132743,.29576610579971,.390035407708282,1.21083832852014,37.5,1,2,0,0,0,0,0,0,0,2,25,1,6/20/2016,6/20/2016,1,1,3,31,10,3,1,8,3,3,1,1,2,3,1,4,1,3,8,3,1,2,4,5,6,7,1,8,2,50,70,1,3,2,2,1,2,5,1,3,3,4,3,3,3,3,1,3,3,2,4,4,3,4,3,2,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.323,17.755,21.899,32,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,3,3,4,3,3,3,3,5,3,3,4,2,4,3,4,3,2,2,3,4,50,75,50,50,50,50,75,75,25,75,50,50,100,50,25,75,50,50,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.342291713651896,-17.5,0,1.21083832852014,37.5,43.75,2,1,.0812976669097851,-.012971634998787
2,3,3,73.75,82.5,65,.5,0,-1.14200986868196,-.718890768363049,.42311910031891,11.5384615384615,1,2,1,2,1,1,2,2,-.431363218131529,-1.64220154665167,.708385343984241,-.00824411781261961,-.577573916475083,.290170030521074,.710646650550429,-.0865973276716595,-.721533248652603,-.298414148333694,1.21083832852014,37.5,1,2,0,0,0,64.2857142857143,10.7142857142857,0,0,2,26,1,6/20/2016,6/20/2016,1,1,3,30,20,2,2,8,1,27,1,1,2,2,1,3,1,3,6,8,2,4,3,5,7,1,1,3,3,25,50,1,4,1,2,1,3,3,1,2,2,4,2,2,3,3,2,2,3,3,2,3,5,4,5,5,3,5,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,6,1,6.798,60.14,61.422,26,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,4,4,4,4,4,3,3,4,4,3,3,4,3,5,4,5,5,3,5,5,75,75,75,50,50,50,50,75,50,100,75,75,75,75,75,50,100,100,100,100,0,0,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1428571428571,57.1428571428571,71.4285714285714,71.4285714285714,0,-.873166400620453,-36.25,0,1.21083832852014,37.5,50,2,3,.0783532098590399,-.34476589045987
